Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Precio
Renault,Kangoo,2017,1.5 Furgon Ph3 Confort 5as Lc,Rojo,Diésel,3,Manual,1.5,Furgón,120.000 km,13500000
Renault,Sandero,2016,Stepway Ii 1.6 Privilege 2016,Naranja,Nafta,5,Manual,1.6,Hatchback,92.000 km,14800000
Renault,Sandero,2017,Ii 2.0 16v Rs 2017,Negro,Nafta,5,Manual,2,Hatchback,57.000 km,16000000
Renault,Logan,2018,Ii 1.6 16v Privilege 2018,Gris,Nafta,4,Manual,1.6,Sedán,86.000 km,14500000
Renault,Sandero,2016,Stepway Ii 1.6 Dynamique 2016,Negro,Nafta,5,Manual,1.6,Hatchback,154.000 km,13500000
Renault,Sandero,2018,Stepway Privilege 2018 Oportunidad (e),Negro,Nafta,5,Manual,1.6,Hatchback,127.000 km,14950000
Renault,Sandero,2017,Ii 1.6 8v Authentique 2017,Blanco,Nafta,5,Manual,1.6,Hatchback,161.000 km,12000000
Renault,Duster,2018,Oroch 2.0 Privilege,Gris,Nafta,5,Manual,2.0,SUV,80.000 km,22000000
Renault,Sandero,2019,Ii 1.6 16v Gt Line 2019 Rpm Moviles,Blanco,Nafta,5,Manual,1.6,Hatchback,59.000 km,17400000
Renault,Kwid,2018,1.0 Sce 66cv Intense,Negro,Nafta,5,Manual,1.0,Hatchback,101.000 km,13500000
Renault,Logan,2016,Ii 1.6 16v Privilege 2016 - Rpm Moviles,Plateado,Nafta,4,Manual,1.6,Sedán,97.000 km,13100000
Renault,Sandero,2021,Stepway 1.6 16v Intense Cvt,Gris,Nafta,5,Automática,1.6,Hatchback,35.000 km,22700000
Renault,Duster,2019,2.0 Ph2 4x2 Privilege 143cv Lb,Gris,Nafta,5,Manual,2.0,SUV,112.000 km,9500000
Renault,Sandero,2010,Stepway 1.6 Confort,Azul,Nafta,5,Manual,1.6,Hatchback,128.000 km,9900000
Renault,Captur,2019,1.6 Intens Cvt,Rojo,Nafta,5,Automática,1.6,SUV,40.000 km,5300
Renault,Sandero,2015,Stepway 1.6 Privilege 2015 - Rpm Moviles,Gris oscuro,Nafta,5,Manual,1.6,Hatchback,135.000 km,10800
Renault,Fluence,2013,2.0 Dynamique 2013 - Rpm Moviles,Rojo,Nafta,4,Manual,2,Sedán,126.000 km,11900000
Renault,Logan,2016,1.6 Expression 85cv,Blanco,Nafta,4,Manual,1.6,Sedán,109.400 km,11500000
Renault,Sandero,2016,Stepway 1.6 Privilege 105cv,Gris,Nafta,5,Manual,1.6,Hatchback,102.000 km,15000000
Renault,Sandero,2016,Stepway 1.6 Privilege 105cv,Plateado,Nafta,5,Manual,1.6,Hatchback,152.000 km,14600000
Renault,Kangoo,2012,2 1.5d Sportway 2 Plc 2012,Plateado,Diésel,4,Manual,1.5,Furgón,169.000 km,11200
Renault,Clio,2016,1.2 Mio Dynamique 5p Lp,Blanco,Nafta,5,Manual,1.2,Hatchback,140.000 km,11000000
Renault,Sandero,2022,Stepway 2 1.6 Intens 2022 - Rpm Moviles,Bordó,Nafta,5,Manual,No disponible,Hatchback,44.000 km,20900000
Renault,Captur,2018,2.0 Zen,Blanco,Nafta,5,Manual,2.0,SUV,57.000 km,18500000
Renault,Logan,2024,1.6 16v Life,Gris,Nafta,4,Manual,1.6,Sedán,67.300 km,16500000
Renault,Captur,2019,1.6 Life,Blanco,Nafta,5,Manual,1.6,SUV,88.000 km,19200000
Renault,Alaskan,2023,2.3 Bit 16v Emotion Mt 4x4,Azul,Diésel,4,Manual,2.3,Pick-Up,30.000 km,29000
Renault,Sandero,2018,1.6 Expression,Azul,Nafta,5,Manual,1.6,Hatchback,62.000 km,14700000
Renault,Clio,2016,1.2 Mio Confort Pack 5p,Blanco,Nafta,5,Manual,1.2,Hatchback,98.500 km,12600000
Renault,Sandero,2011,1.6 Confort Oportunidad (lr),Negro,Nafta,5,Manual,1.6,Hatchback,131.300 km,9800000
Renault,Captur,2020,2.0 Zen U,Rojo,Nafta,5,Manual,2.0,SUV,91.000 km,22499999
Renault,Captur,2017,2.0 Intens Manual Lp,Blanco,Nafta,5,Manual,2.0,SUV,97.000 km,18500000
Renault,Kangoo,2007,1.9 Pack 1 Plc D,Blanco,Diésel,5,Manual,1.9,Rural,250.000 km,6300
Renault,Duster,2014,1.6 4x2 Tech Road 2014,Gris,Nafta,5,Manual,1.6,SUV,166.000 km,14000000
Renault,Kwid,2018,1.0 Sce 66cv Iconic,Plateado,Nafta,5,Manual,1.0,Hatchback,43.800 km,13900000
Renault,Duster,2019,1.6 4x2 Privilege L15 2019,Blanco,Nafta,5,Manual,1.6,SUV,66.000 km,19000000
Renault,Kangoo,2021,Ii Express Confort 1.6 Sce,Gris,Nafta/GNC,3,Manual,1.6,Furgón,136.000 km,22500000
Renault,Duster,2020,1.6 4x2 Expression L15 2020 - Rpm Moviles,Gris oscuro,Nafta,5,Manual,1.6,SUV,50.000 km,16700
Renault,Fluence,2017,1.6 Ph2 Dynamique Pack 110cv,Blanco,Nafta,4,Manual,1.6,Sedán,84.000 km,3900
Renault,Fluence,2017,1.6 Dynamique L15 2017,Negro,Nafta,4,Manual,1.6,Sedán,95.000 km,15500000
Renault,Duster,2019,2.0 Ph2 4x2 Privilege 2019 Financio! La,Gris,Nafta,5,Manual,2.0,SUV,113.000 km,10000000
Renault,Kwid,2019,1.0 12v Intens,Blanco,Nafta,5,Manual,INYECCION MULTI PUNTO,Hatchback,86.300 km,16300000
Renault,Logan,2018,1.6 Authentique Plus 85cv,Negro,Nafta,4,Manual,1.6,Sedán,118.729 km,14000000
Renault,Sandero,2021,1.6 16v Intens L19,Azul,Nafta,5,Manual,INYECCION MULTI PUNTO,Hatchback,50.900 km,21500000
Renault,Sandero,2022,Ii 1.6 16v Life L19 2022 - Rpm Moviles,Gris,Nafta,5,Manual,1.6,Hatchback,19.000 km,15900
Renault,Kangoo,2011,1.6 2 Furgon Confort Cd Svt 1plc,Gris,Nafta,3,Manual,1.6,Furgón,145.000 km,9250
Renault,Logan,2020,Ii 1.6 16v Life L19,Gris,Nafta,4,Manual,INYECCION MULTI PUNTO,Sedán,73.400 km,19000000
Renault,Fluence,2016,1.6 Ph2 Dynamique 110cv,Blanco,Nafta,4,Manual,1.6,Sedán,133.000 km,12500
Renault,Clio,2015,1.2 Mio Dynamique 5p,Gris,Nafta,5,Manual,1.2,Hatchback,80.000 km,12000000
Renault,Fluence,2012,2.0 Privilege Mt,Dorado,Nafta,4,Manual,2.0,Sedán,55.000 km,11500000
Renault,Clio,2015,1.2 Mio Confort Abs Abcp Lp,Negro,Nafta,3,Manual,1.2,Hatchback,120.000 km,11500000
Renault,Sandero,2011,Stepway 1.6 Confort 2011,Gris,Nafta,5,Manual,1.6,Hatchback,190.000 km,10000000
Renault,Fluence,2012,2.0 Luxe,Plateado,Nafta,4,Manual,2.0,Sedán,186.115 km,9500000
Renault,Sandero,2011,2011,Gris,Nafta,5,Manual,1.6,Hatchback,131.000 km,9400
Renault,Kwid,2020,1.0 Sce 66cv Zen,Blanco,Nafta,5,Manual,1.0,Hatchback,56.500 km,11000
Renault,Duster,2024,Fase Ii 1.6l Intens - Centro Automotores,Gris,Nafta,5,Manual,1.6,SUV,1.200 km,27000000
Renault,Duster,2016,1.6 Ph2 4x2 Privilege 110cv U,Negro,Nafta,5,Manual,1.6,SUV,143.000 km,15999999
Renault,Sandero,2011,2011,Gris,Nafta,5,Manual,1.6,Hatchback,131.000 km,9400
Renault,Kwid,2020,1.0 Sce 66cv Zen,Blanco,Nafta,5,Manual,1.0,Hatchback,56.500 km,11000
Renault,Duster,2024,Fase Ii 1.6l Intens - Centro Automotores,Gris,Nafta,5,Manual,1.6,SUV,1.200 km,27000000
Renault,Duster,2016,1.6 Ph2 4x2 Privilege 110cv U,Negro,Nafta,5,Manual,1.6,SUV,143.000 km,15999999
Renault,Sandero,2015,Stepway 1.6 Privilege Nav 105cv,Gris,Nafta,5,Manual,1.6,Hatchback,67.000 km,14200000
Renault,Sandero,2018,Stepway Ii 1.6 Privilege 2018,Negro,Nafta,5,Manual,1.6,Hatchback,95.000 km,15800000
Renault,Alaskan,2022,2.3 Bit 16v Iconic At 4x4,Azul,Diésel,4,Automática,2.3,Pick-Up,80.170 km,32200
Renault,Kardian,2024,1.0 Tce Evolution 200 Edc,Gris,Nafta,5,Automática,1.0,SUV,13.806 km,29500000
Renault,Sandero,2011,Stepway 1.6 Confort,Gris,Nafta,5,Manual,1.6,Hatchback,160.000 km,10900
Renault,Kangoo,2021,Ii Express Confort 1.6 Sce,Plateado,Nafta/GNC,3,Manual,1.6,Furgón,78.974 km,21000000
Renault,Sandero,2016,Stepway 1.6 Dynamique 105cv,Plateado,Nafta,5,Manual,1.6,Hatchback,96.000 km,14900000
Renault,Kangoo,2021,Ii Express Confort 5a 1.6 Sce,Plateado,Nafta/GNC,4,Manual,1.6,Furgón,162.600 km,22000000
Renault,Sandero,2017,Stepway 1.6 Dynamic 105cv,Blanco,Nafta,5,Manual,1.6,Hatchback,78.000 km,12500
Renault,Sandero,2022,1.6 16v Life,Azul,Nafta,5,Manual,1.6,Hatchback,46.133 km,21300000
Renault,Captur,2018,2.0 Zen,Blanco,Nafta/GNC,5,Manual,2.0,SUV,104.000 km,17500000
Renault,Duster,2019,1.6 Ph2 4x2 Dynamique 110cv,Blanco,Nafta,5,Manual,1.6,SUV,68.000 km,15000
Renault,Kwid,2018,1.0 Sce 66cv Zen,Rojo,Nafta,5,Manual,1.0,Hatchback,80.000 km,11450000
Renault,Kangoo,2018,2 1.6.ex 2 Plc Con 5as L14 2018,Blanco,Nafta,4,Manual,1.6,Furgón,140.000 km,14700000
Renault,Captur,2019,1.6 Intens Cvt,Gris,Nafta,5,Automática,1.6,SUV,76.172 km,21900
Renault,Duster,2017,1.6 4x2 Privilege L15 2017 - Rpm Moviles,Rojo,Nafta,5,Manual,1.6,SUV,109.000 km,16500000
Renault,Fluence,2017,1.6 Ph2 Dynamique 110cv,Gris,Nafta,4,Manual,1.6,Sedán,113.000 km,12400000
Renault,Kangoo,2017,1.6 Furgon Ph3 Confort 1plc,Blanco,Nafta,3,Manual,1.6,Furgón,165.000 km,9600
Renault,Duster,2019,Oroch 1.6 Dynamique Kv,Rojo,Nafta/GNC,4,Manual,1.6,SUV,65.491 km,23500000
Renault,Sandero,2024,Stepway 1.6 16v Intense Cvt,Dorado,Nafta,5,Automática,1.6,Hatchback,7.000 km,25200000
Renault,Kwid,2020,1.0 Sce 66cv Zen,Rojo,Nafta,5,Manual,1.0,Hatchback,43.000 km,13300
Renault,Duster,2012,1.6 4x2 Expression 110cv,Negro,Nafta,5,Manual,1.6,SUV,118.000 km,12000000
Renault,Captur,2018,1.6 Intens Cvt,Gris,Nafta,5,Automática,1.6,SUV,84.000 km,21000000
Renault,Sandero,2015,1.6 Expression Pack 90cv Fc,Gris,Nafta,5,Manual,1.6,Hatchback,102.000 km,13200000
Renault,Symbol,2011,1.6 Confort,Gris,Nafta,4,Manual,1.6,Sedán,72.101 km,9900000
Renault,Kangoo,2015,1.6 Ph3 Authentique Plus Lc,Gris,Nafta,4,Manual,1.6,Monovolumen,130.200 km,11100
Renault,Sandero,2013,1.6 Expression 105cv Abs,Plateado,Nafta,5,Manual,1.6,Hatchback,152.000 km,9900000
Renault,Sandero,2023,1.6 16v Zen,Gris,Nafta,5,Manual,1.6,Hatchback,17.000 km,18500000
Renault,Kangoo,2024,1.6 Sce Stepway,Gris,Nafta,4,Manual,1.6,Monovolumen,24.686 km,30000000
Renault,Clio,2014,1.2 Mío Authentique Pack Abs Abcp,Plateado,Nafta,5,Manual,1.2,Hatchback,108.000 km,11990000
Renault,Sandero,2020,Stepway 1.6 16v Intense Cvt,Gris,Nafta,5,Automática,1.6,Hatchback,75.000 km,19000000
Renault,Kangoo,2020,Ii Express Confort 5a 1.6 Sce,Gris,Nafta,4,Manual,1.6,Furgón,51.000 km,21400000
Renault,Logan,2023,1.6 16v Intense,Plateado,Nafta,4,Manual,1.6,Sedán,32.000 km,19999999
Renault,Kangoo,2020,Ex 1.5 Dci Confort 5as L18 2020,Gris,Diésel,3,Manual,1.5,Hatchback,105.000 km,21000000
Renault,Fluence,2019,2.0 Ph2 Luxe Pack 143cv Cuero,Blanco,Nafta,4,Manual,2.0,Sedán,110.000 km,15000000
Renault,Sandero,2016,1.6 Privilege 105cv,Negro,Nafta,5,Manual,1.6,Hatchback,63.400 km,15000000
Renault,Duster,2020,1.6 Ph2 4x2 Expression,Negro,Nafta,5,Manual,1.6,SUV,122.000 km,18500000
Renault,Duster,2020,Oroch 1.6 Dynamique,Gris,Nafta,4,Manual,1.6,SUV,75.000 km,22300000
Renault,Duster,2016,Dynamique 1.6 2016 - Centro,Marrón,Nafta,5,Manual,1.6,SUV,120.500 km,15500000
Renault,Sandero,2022,1.6 16v Life,Gris,Nafta,5,Manual,1.6,Hatchback,20.505 km,19100000
Renault,Kangoo,2022,Ii Express Confort 5a 1.6 Sce,Blanco,Nafta,3,Manual,1.6,Furgón,85.289 km,24300000
Renault,Duster,2016,1.6 Ph2 4x2 Dynamique 110cv,Blanco,Nafta,5,Manual,1.6,SUV,130.000 km,13500
Renault,Clio,1995,2.0 Williams,Azul,Nafta,3,Manual,2.0,Hatchback,96.000 km,35000
Renault,Duster,2015,2.0 Ph2 4x4 Privilege 143cv,Rojo,Nafta,5,Manual,2.0,SUV,129.000 km,15600
Renault,Captur,2018,1.6 Intens Cvt,Gris,Nafta,5,Automática,1.6,SUV,63.000 km,20990000
Renault,Duster,2015,2.0 Ph2 4x4 Privilege 143cv,Rojo,Nafta,5,Manual,2.0,SUV,129.000 km,15600
Renault,Captur,2018,1.6 Intens Cvt,Gris,Nafta,5,Automática,1.6,SUV,63.000 km,20990000
Renault,Logan,2018,1.6 Privilége Plus 105cv Nac,Blanco,Nafta,4,Manual,1.6,Sedán,109.600 km,13500000
Renault,Fluence,2011,1.6 Confort 110cv,Gris,Nafta,4,Manual,1.6,Sedán,140.000 km,11500000
Renault,Sandero,2017,1.6 Dynamique 90cv Nac,Blanco,Nafta,5,Manual,1.6,Hatchback,89.000 km,12500000
Renault,Sandero,2022,1.6 16v Intense,Plateado,Nafta,5,Manual,1.6,Hatchback,27.168 km,20500000
Renault,Sandero,2016,Stepway 1.6 Privilege 105cv,Negro,Nafta,5,Manual,1.6,Hatchback,85.000 km,12800
Renault,Duster,2019,Dynamique,Plateado,Nafta,5,Manual,1.6,SUV,46.000 km,18500000
Renault,Duster,2018,Oroch 1.6 Dynamique,Rojo,Nafta/GNC,4,Manual,1.6,SUV,158.000 km,15500
Renault,Captur,2017,2.0 Zen,Blanco,Nafta,5,Manual,2.0,SUV,98.000 km,16900
Renault,Duster,2013,2.0 4x2 Luxe Nav 138cv,Gris,Nafta,5,Manual,2.0,SUV,117.500 km,12500
Renault,Sandero,2019,2.0 Rs 145cv,Plateado,Nafta,5,Manual,2.0,Hatchback,39.000 km,15500
Renault,Kwid,2019,1.0 Sce 66cv Zen,Gris,Nafta,5,Manual,1.0,Hatchback,59.000 km,10700
Renault,Captur,2021,2.0 Intens Manual,Plateado,Nafta,5,Manual,2.0,SUV,80.000 km,21000
Renault,Symbol,2013,1.6 Expression Pack Ii 105cv,Blanco,Nafta,4,Manual,1.6,Sedán,105.000 km,10500000
Renault,Captur,2018,2.0 Intens,Dorado,Nafta,5,Manual,2.0,SUV,62.000 km,18900
Renault,Fluence,2017,2.0 T Gt 190cv,Negro,Nafta,4,Manual,2.0,Sedán,80.000 km,16500
Renault,Duster,2016,Expression 1.6 Manual Smart Garage,Marrón,Nafta,5,Manual,1.6,SUV,115.000 km,13000
Renault,Duster,2017,Privilege 2.0,Gris,Nafta/GNC,5,Manual,2.0,SUV,110.000 km,19500000
Renault,Kardian,2024,1.0 Tce Premiere Edition 200 Edc,Naranja,Nafta,5,Automática,1.0,SUV,1.000 km,31600000
Renault,Kangoo,2010,2010 1.5 2 Furgon Confort Aa Da Svt 1plc,Gris,Diésel,3,Manual,1.5,Furgón,214.000 km,11500000
Renault,Duster,2024,1.3 Tce Turbo Iconic 155cv,Blanco,Nafta,5,Manual,1.3,SUV,1.000 km,15500000
Renault,Fluence,2011,2011 2.0 Luxe,No disponible,Nafta,4,Manual,2.0,Sedán,120.000 km,9900
Renault,Duster,2015,2015 2.0 Ph2 4x2 Privilege 143cv,No disponible,Nafta,5,Manual,2.0,SUV,90.000 km,16200
Renault,Duster,2016,Oroch 2.0 Dynamique,Blanco,Nafta,4,Manual,2.0,SUV,134.000 km,16500
Renault,Kangoo,2021,Ii Express 1.6 Sce Confort,Blanco,Nafta,3,Manual,1.6,Furgón,244.000 km,17600000
Renault,Alaskan,2023,2.3t 16v Confort Mt 4x4,Gris,Diésel,4,Manual,2.3,Pick-Up,2.500 km,32989900
Renault,Clio,2010,1.2 Pack,Gris,Nafta,5,Manual,1.2,Sedán,99.750 km,9250000
Renault,Logan,2022,1.6 16v Life,Gris,Nafta,4,Manual,1.6,Sedán,67.000 km,16900000
Renault,Fluence,2013,2.0 Gt T 180cv,Blanco,Nafta,4,Manual,2.0,Sedán,118.300 km,15800000
Renault,Duster,2020,2.0 Ph2 4x2 Privilege 143cv,Gris,Nafta,5,Manual,2.0,SUV,21.000 km,20600
Renault,Duster,2013,1.6 4x2 Confort Plus Abs 110cv,Gris,Nafta,5,Manual,1.6,SUV,125.000 km,11500000
Renault,Logan,2014,1.6 Expression 85cv,Blanco,Nafta,4,Manual,1.6,Sedán,106.300 km,10800
Renault,Sandero,2013,2013 1.6 Expression 105cv Abs,Gris,Nafta,5,Manual,1.6,Hatchback,110.000 km,10500000
Renault,Kangoo,2022,Ii Zen 1.6 Sce,Blanco,Nafta/GNC,3,Manual,1.6,Monovolumen,110.000 km,26500000
Renault,Kangoo,2019,Ii Express 1.6 Sce Confort,Blanco,Nafta,3,Manual,1.6,Furgón,157.000 km,16850000
Renault,Logan,2017,1.6 Authentique 85cv,Blanco,Nafta,4,Manual,1.6,Sedán,132.000 km,9800
Renault,Captur,2019,2.0 Zen,Blanco,Nafta,5,Manual,2.0,SUV,75.000 km,19200000
Renault,Mégane,2013,Iii 2.0 Privilege Ph2,Negro,Nafta,5,Manual,2.0,Hatchback,120.000 km,12000
Renault,Clio,2014,1.2 Mio Confort Plus Abc,Beige,Nafta,5,Manual,1.2,Hatchback,123.000 km,10800000
Renault,Clio,2009,1.2 Pack Plus 5 P,Blanco,Nafta,5,Manual,1.2,Hatchback,170.000 km,7500
Renault,Duster,2017,Oroch 2.0 Outsider Plus Año 2017 Con Gnc,Blanco,Nafta/GNC,5,Manual,2.0,SUV,92.000 km,15900
Renault,Kangoo,2021,Ii Express 1.6 Sce Profesional,Plateado,Nafta,3,Manual,1.6,Furgón,130.000 km,22300000
Renault,Clio,2013,1.2 Mio Confort Plus Abc 3p,Gris,Nafta,3,Manual,1.2,Hatchback,117.000 km,8500
Renault,Duster,2013,1.6 4x2 Confort Plus Abs 110cv,Gris,Nafta,5,Manual,1.6,SUV,121.000 km,12900
Renault,Latitude,2012,3.5 V6 At Privilege 2011,Gris,Nafta,4,Automática,3.5,Sedán,132.000 km,11900
Renault,Kangoo,2018,1.6 Sce Furgon Zen,Blanco,Nafta,4,Manual,1.6,Furgón,135.000 km,18500000
Renault,Duster,2017,1.6 Ph2 4x2 Privilege 110cv,Blanco,Nafta,5,Manual,1.6,SUV,80.000 km,16900
Renault,Kangoo,2024,Ii Express Confort 5a 1.6 Sce,Blanco,Nafta,3,Manual,1.6,Furgón,1.000 km,15000000
Renault,Sandero,2022,Stepway 1.6 16v Zen Año 2022 40.000 Kms,Rojo,Nafta,5,Manual,1.6,Hatchback,40.000 km,18500
Renault,Kangoo,2016,1.6 Ph3 Authentique Plus Lc,Blanco,Nafta,4,Manual,1.6,Furgón,79.000 km,15400000
Renault,Duster,2018,1.6 Ph2 4x2 Dynamique,Blanco,Nafta,5,Manual,1.6,SUV,115.000 km,14600
Renault,Koleos,2011,2.5 Privilege 4x4 Mt,Blanco,Nafta,5,Manual,2.5,SUV,138.000 km,11000
Renault,Duster,2013,2.0 4x4 Luxe Nav 138cv,Azul,Nafta,5,Manual,2.0,SUV,105.000 km,13700
Renault,Kwid,2019,Iconic 1.0 { Excelente Estado },Blanco,Nafta,5,Manual,1.0,Hatchback,64.000 km,13800
Renault,Sandero,2016,Stepway 1.6 Privilege 105cv,Blanco,Nafta,5,Manual,1.6,Hatchback,103.000 km,15600000
Renault,Kangoo,2019,Ii Express 1.6 Sce Confort,Blanco,Nafta,3,Manual,1.6,Furgón,128.000 km,17000000
Renault,Sandero,2015,1.6 Privilege Nav 105cv,Negro,Nafta,5,Manual,1.6,Hatchback,117.200 km,12690000
Renault,Captur,2018,Zen 2.0 { Igual A 0km },Gris,Nafta,5,Manual,2.0,SUV,54.000 km,17800
Renault,Clio,2015,1.2 Mio Confort Plus Abs Abcp,Dorado,Nafta,5,Manual,1.2,Hatchback,129.700 km,8950
Renault,Sandero,2024,1.6 16v Life,Azul,Nafta,5,Manual,1.6,Hatchback,1.500 km,9764800
Renault,Fluence,2017,2.0 Ph2 Luxe Pack 143cv,Plateado,Nafta,4,Manual,2.0,Sedán,117.123 km,14500
Renault,Duster,2012,2012 1.6 4x2 Expression 110cv,No disponible,Nafta,5,Manual,1.6,SUV,144.000 km,12400000
Renault,Kangoo,2015,1.6 Furgon Ph3 Confort 1plc,Blanco,Nafta,3,Manual,1.6,Furgón,90.000 km,11900000
Renault,Mégane,2010,Ii 2.0 L Luxe Gnc 60lts 5ta Gen,Azul,Nafta/GNC,4,Manual,2.0,Sedán,111.000 km,12000000
Renault,Kangoo,2019,1.6 Sce Zen,Plateado,Nafta,4,Manual,1.6,Monovolumen,16.000 km,21000
Renault,Master,2013,2.5 Ph3 Dci120 L1h2 Pk2 Corto Eu4,Blanco,Diésel,3,Manual,2.5,Furgón,128.000 km,24980
Renault,Twingo,1999,1.2 Expression Aa,Azul,Nafta,3,Manual,1.2,Hatchback,273.000 km,8100
Renault,Profesional,2019,Sce 5asientos*homologada*unico Dueño*km93000,Plateado,Nafta,5,Manual,1.6,Furgón,93.000 km,18300000
Renault,Koleos,2021,2.5 4wd Cvt,Blanco,Nafta,5,Automática,2.5,SUV,42.000 km,33000
Renault,Duster,2017,1.6 Ph2 4x2 Expression 110cv,Gris,Nafta,5,Manual,1.6,SUV,86.000 km,17000000
Renault,Duster,2017,1.6 Ph2 4x2 Expression 110cv,Gris,Nafta,5,Manual,1.6,SUV,101.000 km,15500000
Renault,Captur,2020,1.6 Bose Cvt,Blanco,Nafta,5,Automática,1.6,SUV,89.000 km,18500
Renault,Kangoo,2019,Ii Express Emotion 5a 1.6 Sce,Blanco,Nafta,4,Manual,1.6,Furgón,73.000 km,14500
Renault,Logan,2019,1.6 Authentique 85cv,Plateado,Nafta/GNC,4,Manual,1.6,Sedán,145.000 km,10400
Renault,Oroch,2024,1.3 Tce 163 Iconic Cvt 2wd,Rojo,Nafta,4,Automática,1.3,SUV,1.000 km,16900000
Renault,Fluence,2017,2017 2.0 Ph2 Privilege Cvt 143cv,No disponible,Nafta,4,Automática,2.0,Sedán,83.000 km,13980
Renault,Duster,2017,Oroch 2017 1.6 Dynamique,No disponible,Nafta,4,Manual,1.6,SUV,98.000 km,17300
Renault,Sandero,2012,Stepway 1.6 Confort 105cv,Negro,Nafta/GNC,5,Manual,1.6,Hatchback,120.000 km,9000
Renault,Kwid,2018,1.0 Sce 66cv Zen,Plateado,Nafta,5,Manual,1.0,Hatchback,123.000 km,9500
Renault,1.6,2018,16v Privilege 47000km (impecable Unico Dueño) Gnc,Negro,Nafta,4,Manual,1.6,Sedán,47.000 km,15500000
Renault,Alaskan,2022,2.3 Bit 16v Outsider 4x4,Blanco,Diésel,4,Automática,2.3,Pick-Up,32.000 km,41000000
Renault,Duster,2017,Oroch 2.0 Outsider Plus,Verde,Nafta,4,Manual,2.0,SUV,271.600 km,17000000
Renault,Clio,2016,1.2 Mio Confort Pack 5p,Blanco,Nafta,5,Manual,1.2,Hatchback,75.000 km,12100000
Renault,Duster,2018,1.6 Ph2 4x2 Dynamique 110cv,Negro,Nafta,5,Manual,1.6,SUV,118.400 km,13300
Renault,Clio,2016,1.2 Mio Dynamique,Rojo,Nafta,3,Manual,1.2,Hatchback,111.500 km,9300
Renault,Sandero,2018,1.6 Expression Pack 90cv,Gris,Nafta,5,Manual,1.6,Hatchback,131.000 km,10900
Renault,Sandero,2009,Stepway 1.6 Confort 105cv,Azul,Nafta,5,Manual,1.6,Hatchback,270.000 km,9000000
Renault,Sandero,2018,Stepway 1.6 Privilege 105cv,Gris,Nafta,5,Manual,1.6,Hatchback,140.000 km,15900000
Renault,Duster,2018,1.6 Ph2 4x2 Privilege 110cv,Gris,Nafta,5,Manual,1.6,SUV,75.000 km,19600000
Renault,Koleos,2018,2.5 4wd Cvt,Blanco,Nafta,5,Automática,2.5,SUV,109.000 km,25900
Renault,Sandero,2018,Stepway 1.6 Privilege 105cv Nac,Blanco,Nafta,5,Manual,1.6,Hatchback,75.000 km,17900000
Renault,Clio,2014,1.2 Mio Confort Plus Abs Abcp,Gris,Nafta,5,Manual,1.2,Hatchback,190.000 km,7300
Renault,Kangoo,2021,Ii Express Confort 5a 1.6 Sce,Blanco,Nafta,4,Manual,1.6,Furgón,32.000 km,19500
Renault,Alaskan,2021,2.3 Bit 16v Emotion Mt 4x4,Plateado,Diésel,4,Manual,2.3,Pick-Up,160.000 km,27000000
Renault,Fluence,2013,1.6 Confort Plus 110cv,Blanco,Nafta,4,Manual,1.6,Sedán,128.000 km,11400000
Renault,Kwid,2020,1.0 Sce 66cv Zen Unico Dueño,Naranja,Nafta,5,Manual,1.0,Hatchback,32.000 km,12700
Renault,Fluence,2016,2.0 Gt T 190cv,Blanco,Nafta,4,Manual,2.0,Sedán,79.000 km,14990
Renault,Kardian,2024,1.0 Tce Techno 200 Edc,Blanco,Nafta,5,Automática,1.0,SUV,1.000 km,14999000
Renault,Sandero,2012,2012 1.6 Confort 105cv,No disponible,Nafta,5,Manual,1.6,Hatchback,110.000 km,9000000
Renault,Dueña,2011,", Mínimo Detalles De Pintura",Negro,Nafta,5,Manual,1.2,Sedán,160.000 km,8000
Renault,Symbol,2012,1.6 Pack,Rojo,Nafta,4,Manual,1.6,Sedán,114.000 km,7900000
Renault,Sandero,2019,Stepway 1.6 Privilege 105cv,Rojo,Nafta,5,Manual,1.6,Hatchback,72.000 km,16600000
Renault,Sandero,2017,2.0 Rs 145cv,Rojo,Nafta,5,Manual,2.0,Hatchback,16.000 km,16000
Renault,Captur,2018,2.0 Intens,Rojo,Nafta,5,Manual,2.0,SUV,47.000 km,21500000
Renault,Megane,2007,1.6 16v Expression,Gris,Nafta,4,Manual,1.6,Sedán,58.000 km,7500
Renault,Kangoo,2022,1.6 Sce Life,Gris,Nafta,4,Manual,1.6,Monovolumen,39.000 km,28500000
Renault,Sandero,2013,1.6 Privilege Nav 105cv,Gris,Nafta,5,Manual,1.6,Hatchback,137.200 km,9990000
Renault,Fluence,2016,1.6 Ph2 Dynamique Pack 110cv,Blanco,Nafta,4,Manual,1.6,Sedán,97.000 km,14000000
Renault,Duster,2013,1.6 4x2 Confort Plus 110cv,Gris,Nafta,5,Manual,1.6,SUV,130.000 km,10700
Renault,Sandero,2017,Stepway 1.6 Dynamique 105cv,Blanco,Nafta,5,Manual,1.6,Hatchback,112.000 km,14500000
Renault,Sandero,2018,1.6 Expression,Rojo,Nafta,5,Manual,1.6,Hatchback,115.000 km,13900000
