Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Precio
Fiat,Palio,2013,1.4 Attractive 85cv,Negro,Nafta/GNC,5,Manual,1.4,Hatchback,122.000 km,10500000
Fiat,Cronos,2020,1.3 Gse Drive Pack Conectividad,Plateado,Nafta,4,Manual,1.3,Sedán,58.000 km,9300000
Fiat,Fiorino,2024,1.4 Endurance,Blanco,Nafta,3,Manual,1.4,Furgón,85.600 km,21300000
Fiat,Cronos,2020,1.3 Gse Drive,Plateado,Nafta,4,Manual,1.3,Sedán,54.000 km,16990000
Fiat,Grand,2014,Siena 1.4 Attractive 2014 - Rpm Moviles,Rojo,Nafta,4,Manual,1.6,Sedán,100.000 km,12100000
Fiat,Cronos,2023,1.3 Attractive Mt,Blanco,Nafta,4,Manual,1.3,Sedán,31.000 km,19000000
Fiat,Grand,2014,Siena 1.4 Attractive 2014 - Rpm Moviles,Rojo,Nafta,4,Manual,1.6,Sedán,100.000 km,12100000
Fiat,Cronos,2023,1.3 Attractive Mt,Blanco,Nafta,4,Manual,1.3,Sedán,31.000 km,19000000
Fiat,Cronos,2022,1.8 16v Precision,Gris,Nafta,4,Manual,1.8,Sedán,69.000 km,21100000
Fiat,Nuevo,2016,Uno Cargo 1.4 3ptas 2016 110.000km Fcio T/usado,Blanco,Nafta,2,Manual,1.4,Furgón,110.000 km,10987999
Fiat,Nuevo,2016,Uno Cargo 1.4 3ptas 2016 110.000km Fcio T/usado,Blanco,Nafta,2,Manual,1.4,Furgón,110.000 km,10988000
Fiat,500,2012,1.4 Cult 85cv,Rojo,Nafta,3,Manual,1.4,Hatchback,108.000 km,13300000
Fiat,Cronos,2023,1.3 Drive Gse 2023,Plateado,Nafta,4,Manual,1.3,Sedán,19.000 km,19900000
Fiat,Cronos,2021,1.8 Precision 2021,Rojo,Nafta,4,Automática,1.8,Sedán,50.000 km,19200000
Fiat,Cronos,2023,1.3 Drive Gse 2023,Plateado,Nafta,4,Manual,1.3,Sedán,48.000 km,19500000
Fiat,Fiorino,2018,1.4 Fire Evo 87cv,Blanco,Nafta,3,Manual,1.4,Furgón,174.000 km,10900
Fiat,Palio,2013,2013 1.4 Attractive 85cv C/pack Seguridad,Gris,Nafta,5,Manual,1.4,Hatchback,85.000 km,9600
Fiat,Fastback,2024,2025 1.3 Abarth T270 At6,Gris,Nafta,5,Automática,1.3,SUV,4.200 km,38600000
Fiat,Cronos,2023,1.3 Gse Drive Pack Conectividad,Gris,Nafta,4,Manual,1.3,Sedán,500 km,21900
Fiat,Cronos,2023,Precision 1.3 At6 2023 22.000km Fcio T/usado,Gris,Nafta,4,Automática,1.3,Sedán,22.000 km,22987999
Fiat,Cronos,2023,Precision 1.3 At6 2023 22.000km Fcio T/usado,Gris,Nafta,4,Automática,1.3,Sedán,22.000 km,22988000
Fiat,Cronos,2021,1.8 Precision L21,Blanco,Nafta,4,Manual,INYECCION MULTI PUNTO,Sedán,75.686 km,20000000
Fiat,Mobi,2017,1.0 Way 2017,Blanco,Nafta,5,Manual,1.0,Hatchback,80.033 km,15500000
Fiat,Strada,2010,1.8 Adventure L09,Verde,Nafta,2,Manual,INYECCION MULTI PUNTO,Pick-Up,247.292 km,10500000
Fiat,500,2019,1.4 Abarth 595 165cv,Negro,Nafta,3,Manual,1.4,Hatchback,5.775 km,31000
Fiat,Argo,2018,1.8 Precision 2018,Blanco,Nafta,5,Manual,1.8,Hatchback,62.000 km,17700000
Fiat,Toro,2017,2.0tdi Freedom 4x2 2017,Gris,Diésel,4,Manual,2,Pick-Up,131.000 km,19000000
Fiat,Cronos,2022,1.3 Gse Drive At 2022,Gris,Nafta,4,Automática,1.3,Sedán,77.400 km,19500000
Fiat,Fiorino,2016,1.4 Fire Evo 87cv Gp,Blanco,Nafta,3,Manual,1.4,Furgón,106.000 km,15250000
Fiat,Mobi,2018,Way 2018 - Rpm Moviles,Blanco,Nafta,5,Manual,1,Hatchback,99.000 km,13000000
Fiat,Palio,2013,1.4 Fire,Gris,Nafta,5,Manual,1.4,Hatchback,130.000 km,12700000
Fiat,Cronos,2022,1.3 Drive Mt,Rojo,Nafta,4,Manual,1.3,Sedán,49.000 km,15500
Fiat,Pulse,2022,1.3 Drive Cvt 2022,Blanco,Nafta,4,Automática,1,SUV,88.470 km,24000000
Fiat,Cronos,2022,1.8 16v Hgt Edición Limitada,Blanco,Nafta,4,Manual,1.8,Sedán,32.000 km,22500000
Fiat,Punto,2013,1.4 Attractive L.c,Blanco,Nafta,5,Manual,1.4,Hatchback,182.000 km,6000000
Fiat,Toro,2021,2.0 Tdi 4x4 Volcano At L21,Azul oscuro,Diésel,4,Automática,TURBO DIESEL INYECCION,Pick-Up,133.000 km,31000000
Fiat,Fiorino,2014,Furgon 1.4 Evo 2014,Blanco,Nafta/GNC,3,Manual,1.4,Hatchback,160.000 km,11570000
Fiat,Siena,2015,El 2015 1.4n,Plateado,Nafta,4,Manual,1.4,Sedán,112.000 km,14000000
Fiat,Toro,2020,1.8 Freedom 4x2 At,Azul,Nafta,4,Automática,1.8,Pick-Up,75.000 km,25000000
Fiat,Cronos,2021,1.3 Gse Drive Pack Conectividad,Blanco,Nafta,4,Manual,1.3,Sedán,64.000 km,21500000
Fiat,Cronos,2023,1.3 Gse Drive Pack Conectividad,Rojo,Nafta,4,Manual,1.3,Sedán,2.025 km,5000
Fiat,Argo,2019,1.8 Hgt,Negro,Nafta,5,Manual,1.8,Hatchback,88.378 km,19800000
Fiat,Cronos,2020,1.3 Gse Drive,Gris,Nafta,4,Manual,1.3,Sedán,74.500 km,18700000
Fiat,Palio,2016,1.4 Attractive 85cv,Gris,Nafta,5,Manual,1.4,Hatchback,116.000 km,10500
Fiat,Toro,2024,1.3 T270 Volcano 4x2 At,Negro,Nafta,4,Automática,1.3,Pick-Up,23.000 km,32000
Fiat,Pulse,2024,Impetus 1.0 Turbo 0km,Gris,Nafta,5,Automática,1.0,SUV,23.000 km,29500000
Fiat,Toro,2018,2.0 Freedom 4x4 At,Blanco,Diésel,4,Automática,2.0,Pick-Up,49.000 km,23800000
Fiat,Duna,1988,1.7 Sdv,Blanco,Diésel,4,Manual,1.7,Sedán,85.000 km,5900
Fiat,500,2015,1.4 Cult 85cv,Rojo,Nafta,3,Manual,1.4,Hatchback,104.000 km,12900
Fiat,Punto,2012,1.4 Attractive,Plateado,Nafta,5,Manual,1.4,Hatchback,143.000 km,10500000
Fiat,Argo,2020,1.8 Precision At,Rojo,Nafta,5,Automática,1.8,Hatchback,63.000 km,19500000
Fiat,Punto,2014,1.6 Essence,Plateado,Nafta,5,Manual,1.6,Hatchback,79.000 km,13500000
Fiat,Palio,2016,1.4 Attractive 85cv,Gris,Nafta,5,Manual,1.4,Hatchback,108.000 km,12700000
Fiat,Cronos,2019,1.3 Gse Drive Pack Conectividad,Negro,Nafta/GNC,4,Manual,1.3,Sedán,199.400 km,15000000
Fiat,Siena,2018,1.4 El 85cv,Gris,Nafta/GNC,4,Manual,1.4,Sedán,140.000 km,13500000
Fiat,Cronos,2021,1.3 Gse Drive Pack Conectividad,Blanco,Nafta,4,Manual,1.3,Sedán,50.100 km,17800000
Fiat,Toro,2021,2.0 Volcano 4x4 At Pack Premium,Marrón,Diésel,4,Automática,2.0,Pick-Up,55.000 km,26900
Fiat,Argo,2019,1.8 Precision At 2021.,Gris,Nafta,5,Automática,1.8,Hatchback,74.600 km,19000000
Fiat,Punto,2016,1.4 Attractive Pack Top Uconnect,Gris,Nafta,5,Manual,1.4,Hatchback,108.830 km,13000000
Fiat,Cronos,2020,1.8 16v Precision At6,Blanco,Nafta/GNC,4,Automática,1.8,Sedán,70.000 km,18500000
Fiat,Qubo,2013,1.4 Fiorino Active 73cv,Plateado,Nafta,2,Manual,1.4,Furgón,84.900 km,11500
Fiat,Cronos,2024,1.3 Drive Mt,Blanco,Nafta,4,Manual,1.3,Sedán,4.132 km,10400000
Fiat,Cronos,2021,1.8 16v Precision,Rojo,Nafta,4,Manual,1.8,Sedán,21.700 km,18500000
Fiat,Mobi,2019,1.0 Easy Pack Top,Rojo,Nafta,5,Manual,1.0,Hatchback,80.300 km,14200000
Fiat,Mobi,2018,1.0 Way,Blanco,Nafta,5,Manual,1.0,Hatchback,90.000 km,15900000
Fiat,Palio,2005,1.3 Fire,Gris,Nafta,5,Manual,1.3,Hatchback,315.000 km,5000
Fiat,1500,1968,1968,Rojo,Nafta,4,Manual,1.5,Sedán,106.600 km,6000
Fiat,Uno,2014,Fire,Blanco,Nafta,2,Manual,1.3,Furgón,225.000 km,7000
Fiat,Argo,2019,1.8 Hgt,Blanco,Nafta,5,Manual,1.8,Hatchback,105.000 km,18500
Fiat,Toro,2020,1.8 Freedom 4x2 At,Blanco,Nafta,4,Automática,1.8,Pick-Up,75.000 km,23500000
Fiat,Linea,2015,1.8 Absolute 130cv,Azul,Nafta,4,Manual,1.8,Sedán,67.000 km,12500000
Fiat,Cronos,2021,1.3 Gse Drive,Marrón,Nafta,4,Manual,1.3,Sedán,60.000 km,19000000
Fiat,Palio,2017,1.4 Nuevo Attractive Pack Top 85cv,Rojo,Nafta,5,Manual,1.4,Hatchback,86.000 km,12500000
Fiat,Cronos,2022,1.3 Gse Drive,Marrón,Nafta,4,Manual,1.3,Sedán,54.000 km,14900
Fiat,Cronos,2024,1.3 Gse Drive Pack Plus,Blanco,Nafta,4,Manual,1.3,Sedán,1.032 km,11500000
Fiat,Toro,2016,4x4 2.0 Fresón Cuero,Rojo,Diésel,4,Manual,2.0,Pick-Up,117.000 km,19000000
Fiat,No disponible,2021,No disponible,Gris,Nafta,4,Manual,1.3,Sedán,127.000 km,18000000
Fiat,Toro,2017,Volcano 2.0 At 4x4 { Unico Dueño - Excelente },Gris,Diésel,4,Automática,2.0,Pick-Up,82.000 km,22800
Fiat,Cronos,2018,1.8 16v Precision,Plateado,Nafta,4,Manual,1.8,Sedán,74.000 km,15000
Fiat,Toro,2016,2.0 Volcano 4x4 At,Rojo,Diésel,4,Automática,2.0,Pick-Up,120.000 km,20000
Fiat,Uno,2014,1.4 Way,Gris,Nafta,5,Manual,1.4,Hatchback,105.000 km,9600
Fiat,Uno,1994,1.6 Scr,Blanco,Nafta,3,Manual,1.6,Hatchback,98.000 km,10500
Fiat,Toro,2019,2.0 Freedom 4x4 At,Blanco,Diésel,4,Automática,2.0,Pick-Up,127.000 km,22300
Fiat,Cronos,2024,1.3 Gse Drive Pack Conectividad,Blanco,Nafta,4,Manual,1.3,Sedán,10.525 km,10500025
Fiat,500,2018,1.4 Abarth 595 165cv,Rojo,Nafta,3,Manual,1.4,Hatchback,39.000 km,26000
Fiat,Toro,2017,2.0 Freedom 4x4,Plateado,Diésel,4,Manual,2.0,Pick-Up,144.230 km,20900
Fiat,Duna,1995,1995 1.7 Sdr,No disponible,Diésel,4,Manual,1.7,Sedán,147.000 km,8500
Fiat,Siena,2017,1.4 El 85cv,Negro,Nafta,4,Manual,1.4,Sedán,330.000 km,10500000
Fiat,500,2014,1.4 Abarth 135cv,Rojo,Nafta,3,Manual,1.4,Hatchback,40.000 km,25800
Fiat,Cronos,2021,1.8 16v Precision At6,Blanco,Nafta,4,Automática,1.8,Sedán,48.000 km,19500000
Fiat,Cronos,2022,1.3 Drive Mt,Rojo,Nafta,4,Manual,1.3,Sedán,51.442 km,21500000
Fiat,Punto,2014,1.4 Attractive,Plateado,Nafta,5,Manual,1.4,Hatchback,139.000 km,11000000
Fiat,Punto,2017,1.4 Attractive Pack Top Uconnect,Gris,Nafta,5,Manual,1.4,Hatchback,132.715 km,15900000
Fiat,Mobi,2017,1.0 Easy,Gris,Nafta,5,Manual,1.0,Hatchback,70.000 km,10500
Fiat,Duna,1997,1.7 Sd,Rojo,Diésel,4,Manual,1.7,Sedán,49.000 km,8750000
Fiat,Grand,2016,Siena 2016 1.4 Attractive 87cv,Negro,Nafta,4,Manual,1.4,Sedán,160.000 km,10000
Fiat,Fiorino,2016,1.4 Fire Evo 87cv,Blanco,Nafta,3,Manual,1.4,Furgón,138.000 km,13700000
Fiat,Palio,2012,1.4 Attractive,Negro,Nafta,5,Manual,1.4,Hatchback,158.000 km,8300
Fiat,Palio,2016,1.6 Essence 115cv,Gris,Nafta,5,Manual,1.6,Hatchback,120.000 km,11000
Fiat,Palio,2017,1.4 Nuevo Attractive 85cv,Blanco,Nafta/GNC,5,Manual,1.4,Hatchback,71.000 km,14600000
Fiat,Cronos,2023,1.3 Drive Mt,Blanco,Nafta/GNC,4,Manual,1.3,Sedán,45.000 km,22500000
Fiat,Siena,2016,1.4 El Pack Attractive 115 Hp,Negro,Nafta,4,Manual,1.4,Sedán,120.000 km,10000000
Fiat,Uno,2005,1.3 Fire Pack 1 5 P,Gris,Nafta,5,Manual,1.3,Hatchback,199.000 km,5600000
Fiat,Uno,2014,1.4 Way,Blanco,Nafta,5,Manual,1.4,Hatchback,140.000 km,10400000
Fiat,Uno,2007,1.3 Fire Pack C Ii 5 P,Rojo,Nafta,5,Manual,1.3,Hatchback,150.000 km,6900000
Fiat,500,2015,1.4 Cult 85cv,Blanco,Nafta,3,Manual,1.4,Hatchback,90.000 km,14900
Fiat,500,2012,1.4 Cult 85cv,Rojo,Nafta,3,Manual,1.4,Hatchback,88.000 km,11000
Fiat,Cronos,2021,1.3 Gse Drive Pack Conectividad,Rojo,Nafta,4,Manual,1.3,Sedán,78.000 km,17500000
Fiat,Punto,2016,1.4 Attractive Pack Top Uconnect,Negro,Nafta,5,Manual,1.4,Hatchback,65.000 km,15300000
Fiat,Fiorino,2006,1.7,Blanco,Diésel,3,Manual,1.7,Furgón,272.000 km,5700
Fiat,Palio,2011,1.4 Fire Top Aa+da+pl+ll,Rojo,Nafta,5,Manual,1.4,Hatchback,90.000 km,6500
Fiat,Argo,2019,1.8 Hgt,Blanco,Nafta,5,Manual,1.8,Hatchback,90.000 km,16500000
Fiat,Strada,2024,1.4 8v Freedom Cd,Rojo,Nafta,4,Manual,1.4,Pick-Up,10.520 km,12500000
Fiat,Strada,2024,1.4 8v Freedom Cd,Rojo,Nafta,3,Manual,1.4,Pick-Up,10.320 km,12000000
Fiat,Strada,2012,1.4 Working Cs Aa,Blanco,Nafta,2,Manual,1.4,Pick-Up,115.000 km,10500000
Fiat,Cronos,2023,1.3 Gse Like,Plateado,Nafta,4,Manual,1.3,Sedán,8.800 km,20000000
Fiat,Cronos,2023,1.3l Gse Like Mt,Plateado,Nafta,4,Manual,1.3,Sedán,8.850 km,20000000
Fiat,Doblo,2014,1.4 Active Family,Gris,Nafta,5,Manual,1.4,Rural,192.200 km,11000
Fiat,Bravo,2013,1.4 Dynamic Multiair 140cv,Rojo,Nafta,5,Manual,1.4,Hatchback,155.000 km,12499999
Fiat,Siena,2005,1.8 Hlx,Gris,Nafta,4,Manual,1.8,Sedán,97.279 km,7900000
Fiat,Palio,2016,1.6 Essence 115cv,Rojo,Nafta,5,Manual,1.6,Hatchback,105.000 km,12000000
Fiat,Mobi,2019,1.0 Easy Pack Top,Rojo,Nafta,5,Manual,1.0,Hatchback,93.000 km,12000
Fiat,Mobi,2018,1.0 Easy,Rojo,Nafta,5,Manual,1.0,Hatchback,90.000 km,15500000
Fiat,Palio,2017,1.4 Nuevo Attractive 85cv,Gris,Nafta,5,Manual,1.4,Hatchback,59.000 km,11400
Fiat,Cronos,2022,1.8 16v Precision At6,Blanco,Nafta,4,Automática,1.8,Sedán,72.000 km,21900000
Fiat,Mobi,2020,1.0 Easy Pack Top,Blanco,Nafta,5,Manual,1.0,Hatchback,59.000 km,15900000
Fiat,Uno,2011,1.4 Attractive,Rojo,Nafta,3,Manual,1.4,Hatchback,118.100 km,8300000
Fiat,2.3,2012,Maxicargo Economi Te,Blanco,Diésel,5,Manual,2.3,Furgón,436.000 km,17500
Fiat,Toro,2016,2.0 Tdi 4x2 Freedom L16,Negra,Diésel,4,Manual,TURBO DIESEL INYECCION,Pick-Up,146.666 km,21800000
Fiat,Cronos,2020,1.3 Gse Drive Pack Conectividad,Gris,Nafta,4,Manual,1.3,Sedán,88.000 km,19000000
Fiat,Toro,2019,No disponible,Rojo,Nafta,4,Automática,1.8,Pick-Up,98.000 km,23900000
Fiat,Palio,2018,1.4 Nuevo Attractive Pack Top 85cv,Rojo,Nafta,5,Manual,1.4,Hatchback,83.000 km,11900
Fiat,Cronos,2024,1.3 Drive Mt,Blanco,Nafta,4,Manual,1.3,Sedán,19.000 km,17300
Fiat,Toro,2017,2.0 Freedom 4x4,Negro,Diésel,4,Manual,2.0,Pick-Up,93.000 km,21000
Fiat,500,2014,1.4 Abarth 595 160cv,Blanco,Nafta,3,Manual,1.4,Hatchback,83.000 km,17000
Fiat,Toro,2017,2.0 Freedom 4x4,Negro,Diésel,4,Manual,2.0,Pick-Up,93.000 km,21000
Fiat,500,2014,1.4 Abarth 595 160cv,Blanco,Nafta,3,Manual,1.4,Hatchback,83.000 km,17000
Fiat,Toro,2021,1.8 Freedom 4x2 At,Blanco,Nafta,4,Automática,1.8,Pick-Up,39.000 km,23000
Fiat,Cronos,2022,1.8 16v Precision At6 Pack Premium,Plateado,Nafta,4,Automática,1.8,Sedán,34.000 km,23500000
Fiat,Cronos,2024,1.3 Gse Drive Pack Conectividad,Rojo,Nafta,4,Manual,1.3,Sedán,1.500 km,9500000
Fiat,Strada,2015,1.6 Adventure Cd Pack Top,Plateado,Nafta,3,Manual,1.6,Pick-Up,98.000 km,13000
Fiat,Strada,2023,1.3 Volcano,Gris,Nafta,4,Manual,1.3,Pick-Up,9.950 km,24999
Fiat,Mobi,2018,1.0 Way,Blanco,Nafta,5,Manual,1.0,Hatchback,93.000 km,16900000
Fiat,Cronos,2019,1.8 16v Precision Pack Premium,Blanco,Nafta,4,Manual,1.8,Sedán,87.000 km,16900000
Fiat,Strada,2016,1.3 Trekking Multijet Cd,Blanco,Diésel,3,Manual,1.3,Pick-Up,111.000 km,12100
Fiat,Cronos,2021,Drive 1.3 Pack Conectividad 2021 32.000km Fcio,Gris,Nafta,4,Manual,1.3,Sedán,32.000 km,18987999
Fiat,Punto,2011,1.6 Essence,Blanco,Nafta,5,Manual,1.6,Hatchback,207.000 km,10000
Fiat,Fiorino,2014,1.4 Fire Evo 87cv,Gris,Nafta,3,Manual,1.4,Furgón,176.000 km,10600
Fiat,Cronos,2019,1.3 Gse Drive,Violeta,Nafta,4,Manual,1.3,Sedán,131.851 km,16200000
Fiat,Strada,2017,1.6 Adventure Cd Pack Top,Gris,Nafta,3,Manual,1.6,Pick-Up,105.000 km,16900000
Fiat,Mobi,2022,1.0 Easy Pack Top,Gris,Nafta,5,Manual,1.0,Hatchback,37.000 km,13900
Fiat,Cronos,2019,1.8 16v Precision At6,Blanco,Nafta,4,Automática,1.8,Sedán,31.500 km,19000000
Fiat,Qubo,2014,1.4 Dynamic 73cv,Celeste,Nafta/GNC,5,Manual,1.4,Monovolumen,143.000 km,10900
Fiat,Uno,2013,1.4 Way,Blanco,Nafta,5,Manual,1.4,Hatchback,139.000 km,10400000
Fiat,Grand,2014,Siena 1.6 Essence 115cv Pack Seguridad,Rojo,Nafta,4,Manual,1.6,Sedán,89.300 km,12000
Fiat,Palio,2016,1.4 Fire Pack Confort,Rojo,Nafta,5,Manual,1.4,Hatchback,85.000 km,9500
Fiat,Palio,2015,1.4 Attractive 85cv,Gris,Nafta,5,Manual,1.4,Hatchback,108.000 km,10000
Fiat,Argo,2018,1.8 Hgt,Rojo,Nafta,5,Manual,1.8,Hatchback,58.200 km,16500
Fiat,Siena,2017,1.4 El 85cv,Rojo,Nafta/GNC,4,Manual,1.4,Sedán,126.000 km,13800000
Fiat,Qubo,2013,2013 1.4 Fiorino Dynamic 73cv,Gris,Nafta,5,Manual,1.4,Furgón,77.000 km,11800000
Fiat,Siena,2014,1.6 El 16v Pack Confort,Gris,Nafta,4,Manual,1.6,Sedán,85.500 km,12600
Fiat,Mobi,2019,1.0 Way,Verde,Nafta,5,Manual,1.0,Hatchback,62.303 km,14200000
Fiat,Palio,2013,1.4 Attractive 85cv,Blanco,Nafta,5,Manual,1.4,Hatchback,128.000 km,9700
Fiat,Mobi,2019,1.0 Way,Verde,Nafta,5,Manual,1.0,Hatchback,62.300 km,14200000
Fiat,Toro,2021,2.0 Ranch 4x4 At,Rojo,Diésel,4,Automática,2.0,Pick-Up,140.000 km,31500000
Fiat,Strada,2009,1.8 Adventure Locker,Gris,Nafta,2,Manual,1.8,Pick-Up,169.000 km,10000000
Fiat,Cronos,2022,1.8 16v Precision,Negro,Nafta,4,Manual,1.8,Sedán,52.000 km,20500000
Fiat,Punto,2014,1.4 Attractive Pack Top,Rojo,Nafta,5,Manual,1.4,Hatchback,97.000 km,9700
Fiat,Palio,2016,1.4 Fire Pack Seg.,Blanco,Nafta,5,Manual,1.4,Hatchback,105.000 km,9000
Fiat,Argo,2021,1.8 Precision At,Blanco,Nafta,5,Automática,1.8,Hatchback,95.000 km,16500
Fiat,Toro,2020,1.8 Freedom 4x2 At,Gris,Nafta,4,Automática,1.8,Pick-Up,6.000 km,28000
Fiat,Uno,2014,1.4 Sporting Pack Seguridad,Rojo,Nafta,5,Manual,1.4,Hatchback,100.000 km,11500000
Fiat,Cronos,2021,1.8 16v Precision,Gris,Nafta,4,Manual,1.8,Sedán,39.600 km,19000000
Fiat,Fiorino,2017,1.4 Fire Evo Pack Top 87cv,Blanco,Nafta,3,Manual,1.4,Furgón,190.000 km,14000000
Fiat,Mobi,2019,1.0 Easy,Blanco,Nafta,5,Manual,1.0,Hatchback,96.000 km,11500
Fiat,Uno,2014,1.4 Way,Marrón,Nafta,5,Manual,1.4,Hatchback,115.000 km,8200
Fiat,Cronos,2020,1.3 Gse Drive Pack Conectividad,Gris,Nafta,4,Manual,1.3,Sedán,95.000 km,16500000
Fiat,Linea,2010,1.9 Absolute,Plateado,Nafta/GNC,4,Manual,1.9,Sedán,193.000 km,8500
Fiat,500,2012,1.4 Cult 85cv,Azul,Nafta,3,Manual,1.4,Hatchback,56.000 km,9200
Fiat,Fiorino,2019,1.4 Fire Evo 87cv,Rojo,Nafta,3,Manual,1.4,Furgón,85.000 km,17000000
Fiat,Toro,2017,2.0 Volcano 4x4 At,Plateado,Diésel,4,Automática,2.0,Pick-Up,89.000 km,24900000
Fiat,Toro,2017,2.0 Volcano 4x4 At,Blanco,Diésel,4,Automática,2.0,Pick-Up,162.000 km,22500
Fiat,Uno,1997,1.6 Cs,Blanco,Nafta,3,Manual,1.6,Hatchback,180.000 km,5500000
Fiat,Toro,2018,2.0 4x4 At9. Freedom Pack Premium. 88000 Km. 2018,Gris,Diésel,4,Automática,2.0,Pick-Up,88.000 km,26500000
Fiat,Fiorino,2018,1.4 Fire Evo Top 87cv,Blanco,Nafta,3,Manual,1.4,Furgón,95.000 km,15000000
Fiat,Cronos,2023,1.3 Precision Cvt 2023,Plateado,Nafta,4,Automática,1.3,Sedán,34.856 km,24500000
Fiat,Cronos,2021,1.3 Drive L18,Blanco,Nafta,4,Manual,INYECCION MULTI PUNTO,Sedán,49.500 km,18500000
Fiat,Siena,2012,1.4 Fire Way,Blanco,Nafta/GNC,4,Manual,1.4,Sedán,130.000 km,9900000
Fiat,Mobi,2018,1.0 Easy,Rojo,Nafta,5,Manual,1.0,Hatchback,32.000 km,14500000
Fiat,Fiorino,2024,1.4 Fire Evo 87cv,Blanco,Nafta,3,Manual,1.4,Furgón,4.300 km,23500000
Fiat,Palio,2014,1.6 Sporting 115cv Pack Seguridad,Rojo,Nafta,5,Manual,1.6,Hatchback,79.474 km,11999999
Fiat,Duna,1993,1.6 Scr,Blanco,Nafta,4,Manual,1.6,Sedán,100.000 km,3400
Fiat,Mobi,2020,1.0 Easy Pack Top,Rojo,Nafta,5,Manual,1.0,Hatchback,49.000 km,12700
Fiat,Toro,2017,2.0 Freedom 4x4,Rojo,Diésel,4,Manual,2.0,Pick-Up,130.000 km,17500
Fiat,Strada,2012,Working Dc - Impecable - Titular,Gris,Nafta,2,Manual,1.4,Pick-Up,115.000 km,12600000
Fiat,Uno,2013,1.4 Way,Blanco,Nafta,5,Manual,1.4,Hatchback,121.000 km,11500
Fiat,Toro,2022,1.8 Freedom 4x2 At,Blanco,Nafta,4,Automática,1.8,Pick-Up,59.000 km,26000
Fiat,Toro,2019,1.8 Freedom 4x2 At,Gris,Nafta,4,Automática,1.8,Pick-Up,78.000 km,24000000
Fiat,Punto,2014,1.4 Attractive,Gris,Nafta/GNC,5,Manual,1.4,Hatchback,155.000 km,12000000
Fiat,Toro,2018,2.0 Volcano 4x4 At Pack Premium,Rojo,Diésel,4,Automática,2.0,Pick-Up,92.000 km,23500
Fiat,Siena,2014,1.4 El Pack Seguridad,Negro,Nafta,4,Manual,1.4,Sedán,112.415 km,11500000
Fiat,Cronos,2023,1.3 Precision Cvt,Gris,Nafta/GNC,4,Automática,1.3,Sedán,9.500 km,24000000
Fiat,Toro,2023,2.0 350 Multijet Volcano 4x4 At,Gris,Diésel,4,Automática,2.0,Pick-Up,23.500 km,41500000
Fiat,Palio,2014,1.4 Attractive 85cv C/pack Seguridad,Azul,Nafta,5,Manual,1.4,Hatchback,131.000 km,9900000
Fiat,Cronos,2022,1.8 16v Precision,Blanco,Nafta,4,Manual,1.8,Sedán,72.000 km,18900000
Fiat,Argo,2018,Precision 1.8 2018,Blanco,Nafta,4,Manual,1.8,Sedán,64.000 km,18900000
Fiat,Grand,2013,Siena 1.4 Attractive 87cv,Gris,Nafta,4,Manual,1.4,Sedán,132.500 km,11000000
Fiat,Toro,2021,2.0 Ranch 4x4 At,Azul,Diésel,4,Automática,2.0,Pick-Up,78.500 km,28500
Fiat,Palio,2012,1.4 Weekend Attractive 87cv,Plateado,Nafta,5,Manual,1.4,Rural,134.000 km,10900000
Fiat,500l,2014,1.4 Pop Star 105cv,Rojo,Nafta,3,Manual,1.4,Hatchback,68.000 km,14900000
Fiat,Toro,2018,2.0 Freedom 4x2,Blanco,Diésel,4,Manual,2.0,Pick-Up,75.000 km,16500
Fiat,Mobi,2018,1.0 Way,Blanco,Nafta,5,Manual,1.0,Hatchback,77.000 km,13500000
Fiat,Toro,2017,2.0 Volcano 4x4 At,Rojo,Diésel,4,Automática,2.0,Pick-Up,142.000 km,25900000
Fiat,Qubo,2014,1.4 Active 73cv,Rojo,Nafta,5,Manual,1.4,Monovolumen,125.000 km,8000
Fiat,Siena,2015,1.4 El Full - Muy Nuevo - Gnc - Financio -permuto,Gris,Nafta/GNC,4,Manual,1.4,Sedán,158.000 km,10900000
Fiat,500,2012,1.4 Cult 85cv,Plateado,Nafta,3,Manual,1.4,Hatchback,153.000 km,8000
Fiat,Toro,2017,2.0 Volcano 4x4 At,Plateado,Diésel,4,Automática,2.0 16v,Pick-Up,46.000 km,21500
Fiat,500,2015,1.4 Lounge 105cv At,Marrón,Nafta,3,Automática,1.4,Coupé,79.900 km,15800
Fiat,Toro,2021,Ranch 2.0 At9 4wd 4x4 (excelente Estado - Titular),Azul,Diésel,4,Automática,2.0,Pick-Up,93.000 km,24500
Fiat,Punto,2010,1.4 Elx,Verde,Diésel,5,Manual,1.3 turbo diesel,Hatchback,140.000 km,9000000
Fiat,Siena,2015,1.4 El My 2015,Blanco,Nafta,4,Manual,1.4,Sedán,71.000 km,13900000
Fiat,Cronos,2022,No disponible,Blanco,Nafta,4,Manual,1.3,Sedán,27.000 km,21500000
Fiat,Cronos,2023,1.3 Drive Mt,Blanco,Nafta,4,Manual,1.3,Sedán,50.200 km,20900000
Fiat,Siena,2013,1.4 Fire Da,Blanco,Nafta/GNC,4,Manual,1.4,Sedán,320.000 km,7950000
