Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Precio
Volkswagen,Tiguan,2013,2.0 Exclusive Tsi 200cv,Rojo,Nafta,5,Manual,2.0,SUV,170.000 km,17999
Volkswagen,Gol,2013,Trend 1.6 101cv 2013 C/112500km (jcf),Gris,Nafta,5,Manual,1.6,Hatchback,112.500 km,12200000
Volkswagen,Suran,2015,1.6 Highline Msi 110cv,Negro,Nafta,5,Manual,1.6,Monovolumen,91.000 km,14000
Volkswagen,Amarok,2021,2.0 Cd Tdi 140cv Trendline,Blanco,Diésel,4,Manual,2.0,Pick-Up,78.000 km,29999999
Volkswagen,Vento,2017,1.4tsi Comfortline At 2017 Rpm Moviles,Gris oscuro,Nafta,4,Automática,1.4,Sedán,118.000 km,18400
Volkswagen,Bora,2015,2.0 Trendline 115cv,Negro,Nafta,4,Manual,2.0,Sedán,168.000 km,12400000
Volkswagen,Tiguan,2018,Allspace 2.0 Tsi Comfortline Dsg Jf,Azul,Nafta,5,Automática,2.0,SUV,71.000 km,38000000
Volkswagen,Gol,2021,Trend 1.6 Trendline 101cv At,Blanco,Nafta,5,Automática,1.6,Hatchback,96.000 km,19500
Volkswagen,Amarok,2022,3.0 V6 Extreme Black Style,Negro,Diésel,4,Automática,3.0,Pick-Up,32.000 km,47500
Volkswagen,Suran,2014,1.6 Highline 101cv,Gris,Nafta,5,Manual,1.6,Monovolumen,188.000 km,12900000
Volkswagen,T-cross,2020,1.6 Highline At,Gris,Nafta,5,Automática,1.6,SUV,74.000 km,27000000
Volkswagen,Gol,2015,Trend 1.6 Trendline 101cv 3p,Gris,Nafta,3,Manual,1.6,Hatchback,130.000 km,9900
Volkswagen,Vento,2013,Variant 2.0 Tdi Advance L11 2013,Gris,Diésel,5,Manual,2,Rural,175.000 km,10400
Volkswagen,Amarok,2024,3.0 Cd Tdi 258cv V6 Extreme 4x4 At,Blanco,Diésel,4,Automática,3.0,Pick-Up,9.000 km,54000
Volkswagen,Polo,2024,1.6 Msi Mt,Plateado,Nafta,5,Manual,1.6,Hatchback,1.200 km,26000000
Volkswagen,Amarok,2023,3.0 V6 Extreme Black Style Highline Comfor,Negro,Diésel,4,Automática,3.0,Pick-Up,60.000 km,55990000
Volkswagen,Suran,2015,2015 1.6 Highline 101cv,No disponible,Nafta,5,Manual,1.6,Monovolumen,127.000 km,15750000
Volkswagen,T-cross,2024,No disponible,Gris,Nafta,5,Automática,1.6,SUV,1.234 km,30000000
Volkswagen,Amarok,2024,2024 2.0 Cd Tdi 180cv Comfortline At 4x4,Negro,Diésel,4,Automática,2.0,Pick-Up,1.111 km,45000000
Volkswagen,Polo,2024,170 Tsi 2024,Plateado,Nafta,5,Automática,1.6,Hatchback,1.111 km,27000000
Volkswagen,Amarok,2024,V6 Hero,Plateado,Diésel,4,Automática,3.0,Pick-Up,1.111 km,52000000
Volkswagen,Amarok,2024,2024 2.0 Cd Tdi 180cv Comfortline 4x4,Negro,Diésel,4,Manual,2.0,Pick-Up,1.111 km,43250500
Volkswagen,Golf,2018,2.0 Gti Tsi App Connect,Blanco,Nafta,5,Automática,2.0,Hatchback,47.000 km,37000
Volkswagen,Polo,2021,1.6 Msi Trendline At Carwestcaba,Blanco,Nafta,5,Automática,1.6,Hatchback,97.500 km,21900000
Volkswagen,Tiguan,2019,Allspace 1.4 Tsi Trendline 150cv Dsg,Blanco,Nafta,5,Automática,1.4,SUV,59.000 km,33600000
Volkswagen,Amarok,2016,2.0tdi 140cv 4x2 Impecable Modelo 2016!,Blanco,Diésel,4,Manual,2.0,Pick-Up,108.000 km,28100000
Volkswagen,Amarok,2016,2.0 Cd Tdi 4x2 Trendline + Rp Sensor,Blanco,Diésel,4,Manual,2.0,Pick-Up,110.000 km,19990
Volkswagen,Suran,2014,1.6 Highline 101cv,Negro,Nafta,5,Manual,1.6,Monovolumen,116.000 km,12990
Volkswagen,Gol,2018,Trend 1.6 Trendline 101cv,Plateado,Nafta,5,Manual,1.6,Sedán,127.000 km,11000
Volkswagen,Taos,2024,1.4 250 Tsi Highline Tiptronic,Gris,Nafta,5,Automática,1.4,SUV,23.000 km,41000
Volkswagen,Vento,2012,2.5 Luxury 170cv Tiptronic,Gris,Nafta,4,Automática,2.5,Sedán,191.000 km,13900
Volkswagen,Fox,2014,1.6 Trendline Saf,Gris,Nafta,5,Manual,1.6,Hatchback,15.500 km,13300
Volkswagen,The,2019,Beetle 2.0 Sport Dsg Lesbleus,Blanco,Nafta,3,Automática,2.0,Hatchback,75.000 km,31900
Volkswagen,Tiguan,2013,2.0 Exclusive Tsi 200cv,Rojo,Nafta,5,Manual,2.0,SUV,170.000 km,17999
Volkswagen,Gol,2013,Trend 1.6 101cv 2013 C/112500km (jcf),Gris,Nafta,5,Manual,1.6,Hatchback,112.500 km,12200000
Volkswagen,Suran,2015,1.6 Highline Msi 110cv,Negro,Nafta,5,Manual,1.6,Monovolumen,91.000 km,14000
Volkswagen,Amarok,2021,2.0 Cd Tdi 140cv Trendline,Blanco,Diésel,4,Manual,2.0,Pick-Up,78.000 km,29999999
Volkswagen,Vento,2017,1.4tsi Comfortline At 2017 Rpm Moviles,Gris oscuro,Nafta,4,Automática,1.4,Sedán,118.000 km,18400
Volkswagen,Bora,2015,2.0 Trendline 115cv,Negro,Nafta,4,Manual,2.0,Sedán,168.000 km,12400000
Volkswagen,Tiguan,2018,Allspace 2.0 Tsi Comfortline Dsg Jf,Azul,Nafta,5,Automática,2.0,SUV,71.000 km,38000000
Volkswagen,Gol,2021,Trend 1.6 Trendline 101cv At,Blanco,Nafta,5,Automática,1.6,Hatchback,96.000 km,19500
Volkswagen,Amarok,2022,3.0 V6 Extreme Black Style,Negro,Diésel,4,Automática,3.0,Pick-Up,32.000 km,47500
Volkswagen,Suran,2014,1.6 Highline 101cv,Gris,Nafta,5,Manual,1.6,Monovolumen,188.000 km,12900000
Volkswagen,T-cross,2020,1.6 Highline At,Gris,Nafta,5,Automática,1.6,SUV,74.000 km,27000000
Volkswagen,Gol,2015,Trend 1.6 Trendline 101cv 3p,Gris,Nafta,3,Manual,1.6,Hatchback,130.000 km,9900
Volkswagen,Vento,2013,Variant 2.0 Tdi Advance L11 2013,Gris,Diésel,5,Manual,2,Rural,175.000 km,10400
Volkswagen,Amarok,2024,3.0 Cd Tdi 258cv V6 Extreme 4x4 At,Blanco,Diésel,4,Automática,3.0,Pick-Up,9.000 km,54000
Volkswagen,Polo,2024,1.6 Msi Mt,Plateado,Nafta,5,Manual,1.6,Hatchback,1.200 km,26000000
Volkswagen,Amarok,2023,3.0 V6 Extreme Black Style Highline Comfor,Negro,Diésel,4,Automática,3.0,Pick-Up,60.000 km,55990000
Volkswagen,Suran,2015,2015 1.6 Highline 101cv,No disponible,Nafta,5,Manual,1.6,Monovolumen,127.000 km,15750000
Volkswagen,T-cross,2024,No disponible,Gris,Nafta,5,Automática,1.6,SUV,1.234 km,30000000
Volkswagen,Amarok,2024,2024 2.0 Cd Tdi 180cv Comfortline At 4x4,Negro,Diésel,4,Automática,2.0,Pick-Up,1.111 km,45000000
Volkswagen,Polo,2024,170 Tsi 2024,Plateado,Nafta,5,Automática,1.6,Hatchback,1.111 km,27000000
Volkswagen,Amarok,2024,V6 Hero,Plateado,Diésel,4,Automática,3.0,Pick-Up,1.111 km,52000000
Volkswagen,Amarok,2024,2024 2.0 Cd Tdi 180cv Comfortline 4x4,Negro,Diésel,4,Manual,2.0,Pick-Up,1.111 km,43250500
Volkswagen,Taos,2024,2024 1.4 250 Tsi Highline,Negro,Nafta,5,Automática,1.4,SUV,1.111 km,41000000
Volkswagen,T-cross,2024,2024 1.0 200 Tsi Comfortline Aut,Negro,Nafta,5,Automática,1.0,SUV,1.111 km,30000000
Volkswagen,Virtus,2024,Exclucive2025,Azul,Nafta,4,Automática,1.4,Sedán,1.111 km,30000000
Volkswagen,Highline,2024,V6 At,Blanco,Diésel,4,Automática,3.0,Pick-Up,1.111 km,53512200
Volkswagen,T-cross,2024,No disponible,Blanco,Nafta,5,Automática,1.0,SUV,1.111 km,29000000
Volkswagen,Up!,2017,1.0 Cross Up!,Blanco,Nafta,5,Manual,1.0,Hatchback,115.000 km,15500
Volkswagen,Nivus,2021,170 Tsi Trendline L22,Blanco,Nafta,5,Manual,TURBOALIMENTADO,SUV,83.700 km,26500000
Volkswagen,2.0tdi,2014,4x4 Dc Highline Pack At 2014 Rpm Moviles,Blanco,Diésel,4,Automática,2,Pick-Up,146.000 km,26500000
Volkswagen,Vento,2014,2.5 Luxury 170cv Tiptronic-carhaus,Gris,Nafta,4,Automática,2.5,Sedán,170.000 km,14300
Volkswagen,Fox,2013,1.6 Trendline,Dorado,Nafta,5,Manual,1.6,Hatchback,150.000 km,9000
Volkswagen,Voyage,2013,1.6 Comfortline Plus I-motion Ab Ll,Negro,Nafta,4,Automática,1.6,Sedán,130.000 km,10000
Volkswagen,Tiguan,2013,2.0 Exclusive Tsi 200cv,Negro,Nafta,5,Manual,2.0,SUV,152.770 km,18000
Volkswagen,Suran,2015,1.6 Comfortline 101cv,Beige,Nafta,5,Manual,1.6,Monovolumen,148.000 km,13500000
Volkswagen,Amarok,2013,2.0 Tdi 180cv 4x2 Highline 1° Mano 2013!,Plateado,Diésel,4,Manual,2.0,Pick-Up,146.000 km,20500
Volkswagen,Suran,2016,1.6 Highline Msi 110cv,Negro,Nafta,5,Manual,1.6,Monovolumen,134.000 km,12500
Volkswagen,Suran,2013,1.6 Highline 101cv,Negro,Nafta,5,Manual,1.6,Monovolumen,94.200 km,7200
Volkswagen,Fox,2019,1.6 Connect,Rojo,Nafta,5,Manual,1.6,Hatchback,74.000 km,6000000
Volkswagen,Polo,2018,1.6 Msi Trendline At,Azul,Nafta,5,Automática,1.6,Hatchback,128.000 km,14800
Volkswagen,Taos,2023,1.4 250 Tsi Highline Lk,Blanco,Nafta,5,Automática,1.4,SUV,50.000 km,42000000
Volkswagen,Suran,2014,1.6 Highline 11d Cuero,Gris,Nafta,5,Manual,1.6,Monovolumen,112.000 km,14900000
Volkswagen,Amarok,2023,2.0 Cd Tdi 180cv Comfortline 4x2 At,Blanco,Diésel,4,Automática,2.0,Pick-Up,78.000 km,35300000
Volkswagen,Polo,2020,1.6 Msi Trendline,Blanco,Nafta,5,Manual,1.6,Hatchback,28.300 km,19900
Volkswagen,Amarok,2016,2.0 Tdi 4x2 Highline Pack At 2016 46655831,Blanco,Diésel,4,Automática,2.0,Pick-Up,145.000 km,22700
Volkswagen,Amarok,2021,3.0 V6 Extreme,Gris,Diésel,4,Automática,3.0,Pick-Up,83.000 km,44000
Volkswagen,V6,2021,Extreme 258cv *¡unica!*,Blanco,Diésel,4,Automática,3.0,Pick-Up,78.000 km,40900
Volkswagen,Up!,2018,1.0 Move Up! 75cv Lb,Blanco,Nafta,3,Manual,1.0,Hatchback,61.000 km,9800000
Volkswagen,Tiguan,2019,Allspace 1.4t Trendline At 2019,Rojo,Nafta,5,Automática,1.4,SUV,64.500 km,32990000
Volkswagen,Amarok,2017,2.0 Cd Tdi 140cv Trendline,Blanco,Diésel,4,Manual,2.0,Pick-Up,125.000 km,23000
Volkswagen,Suran,2013,1.6 Trendline,Plateado,Nafta,5,Manual,1.6,Monovolumen,148.000 km,11900000
Volkswagen,Amarok,2016,2.0 Cd Tdi 180cv 4x4 Highline Pack At,Negro,Diésel,4,Automática,2.0,Pick-Up,120.000 km,26300
Volkswagen,Taos,2021,1.4 250 Tsi Highline,Blanco,Nafta,5,Automática,1.4,SUV,93.793 km,35800000
Volkswagen,Gol,2016,Trend 1.6 Pack Ii 101cv 3p,Rojo,Nafta,3,Manual,1.6,Hatchback,62.000 km,13700
Volkswagen,Amarok,2018,2.0 Cd Tdi 180cv 4x4 Highline Pack,Blanco,Diésel,4,Manual,2.0,Pick-Up,121.000 km,27500
Volkswagen,Up!,2016,1.0 High Up! 75cv 5 P,Blanco,Nafta,5,Manual,1.0,Hatchback,109.000 km,13800000
Volkswagen,Amarok,2023,3.0 V6 4x4 A/t 2023 Comfortline 1167468820,Negro,Diésel,4,Automática,3.0,Pick-Up,54.000 km,38000
Volkswagen,Amarok,2021,3.0 V6 Cd Comfortline,Blanco,Diésel,4,Automática,3.0,Pick-Up,150.000 km,41000000
Volkswagen,Suran,2017,1.6 Trendline 2017 Unico Dueño,Blanco,Nafta,5,Manual,1.6,Monovolumen,95.000 km,15800000
Volkswagen,Suran,2016,1.6 Comfortline 2016 - Rpm Moviles,Azul,Nafta,5,Manual,No disponible,Monovolumen,150.000 km,12300
Volkswagen,1.6i,2021,Comfortline Tip 2021 - Rpm Moviles,Blanco,Nafta,5,Automática,No disponible,Sedán,29.000 km,24500
Volkswagen,Suran,2018,1.6 Comfortline 2018 - Rpm Moviles,Blanco,Nafta,5,Manual,No disponible,Hatchback,53.000 km,14600
Volkswagen,Nivus,2021,1.0 Tsi Tiptronic Comfortline,Blanco,Nafta,5,Automática,1.0,SUV,58.000 km,23500
Volkswagen,Up!,2018,1.0 Move,Azul,Nafta,5,Manual,1.0,Hatchback,14.500 km,19000000
Volkswagen,Saveiro,2015,1.6 Gp Ce 101cv Safety + Pack High,Gris,Nafta,2,Manual,1.6,Pick-Up,133.000 km,15800000
Volkswagen,Vento,2011,Variant 2.5 Advance 170cv,Gris,Nafta,4,Manual,2.5,Rural,150.000 km,12800000
Volkswagen,3.0tdi,2021,4x4 Dc At 258cv Black Edition 2021 - Rpm Moviles,Negro,Diésel,4,Automática,3,Pick-Up,95.000 km,38000
Volkswagen,Vento,2019,1.4 Comfortline 150cv At Jf,Blanco,Nafta,4,Automática,1.4,Sedán,83.000 km,26500000
Volkswagen,Taos,2022,1.4 250 Tsi Highline,Gris,Nafta,5,Automática,1.4,SUV,149.000 km,28900
Volkswagen,Gol,2020,Trend 1.6 Trendline 5ptas C / G N C 2020 60km,Blanco,Nafta/GNC,5,Manual,1.6,Hatchback,60.000 km,16488000
Volkswagen,Suran,2015,1.6 Imotion Highline 110cv,Plateado,Nafta,5,Automática,1.6,Monovolumen,96.000 km,14900000
Volkswagen,Golf,2015,1.4 Highline Tsi Dsg,Plateado,Nafta,5,Automática,1.4,Hatchback,175.000 km,16700
Volkswagen,Bora,2010,2.0 Mpi Trendline L07 2010,Gris oscuro,Nafta,4,Manual,2,Sedán,215.000 km,7800
Volkswagen,Suran,2012,1.6 Trendline 11b,Plateado,Nafta,5,Manual,1.6,Monovolumen,125.000 km,9800
Volkswagen,Vento,2019,1.4 Tsi Highline 150cv Automatico,Negro,Nafta,4,Automática,1.4,Sedán,147.000 km,24500000
Volkswagen,Amarok,2022,3.0 V6 Cd Highline,Gris,Diésel,4,Automática,3.0,Pick-Up,76.500 km,38999
Volkswagen,T-cross,2021,1.6 Comfortline At /,Gris,Nafta,5,Automática,1.6,SUV,47.500 km,27000000
Volkswagen,Bora,2009,1.8 T Highline,Blanco,Nafta,4,Manual,1.8,Sedán,128.295 km,12300
Volkswagen,Saveiro,2016,/ Saveiro Con Aire Y Direccion / Saveiro,Blanco,Nafta,2,Manual,1.6,Pick-Up,63.800 km,15500
Volkswagen,Taos,2024,2025,Plateado,Nafta,5,Automática,1.4,SUV,1.111 km,36200000
Volkswagen,Nivus,2024,2024 1.0 Tsi 200 Comfortline,Rojo,Nafta,5,Automática,1.0,SUV,1.111 km,30500000
Volkswagen,Taos,2024,Highline 250 Tsi 2025,Plateado,Nafta,5,Automática,1.4,SUV,1.111 km,36200000
Volkswagen,Polo,2023,No disponible,Gris,Nafta,5,Automática,1.6,Hatchback,33.000 km,24000000
Volkswagen,Saveiro,2024,Extreme 2025,Blanco,Nafta,2,Manual,1.6,Pick-Up,1.111 km,31725300
Volkswagen,Polo,2023,No disponible,Gris,Nafta,5,Automática,1.6,Hatchback,33.000 km,24000000
Volkswagen,Saveiro,2024,Extreme 2025,Blanco,Nafta,2,Manual,1.6,Pick-Up,1.111 km,31725300
Volkswagen,Taos,2024,2024 1.4 250 Tsi Highline Comfortline 2025,No disponible,Nafta,5,Automática,1.4,SUV,1.000 km,39900000
Volkswagen,T-cross,2024,Highline,Negro,Nafta,5,Automática,1.0,SUV,1.111 km,28000000
Volkswagen,Polo,2024,Gts,Blanco,Nafta,5,Automática,1.4,Hatchback,1.111 km,31000000
Volkswagen,Nivus,2024,2024 1.0 Comfortline,Rojo,Nafta,5,Manual,1.0,SUV,1.111 km,27250500
Volkswagen,Polo,2024,No disponible,Gris,Nafta,5,Manual,1.6,Hatchback,1.111 km,26000000
Volkswagen,Gol,2014,Trend 1.6,Blanco,Nafta/GNC,5,Manual,1.6,Hatchback,110.000 km,9500
Volkswagen,Suran,2014,2014 1.6 Comfortline 101cv Ab,Gris,Nafta,5,Manual,1.6,Monovolumen,158.338 km,11800000
Volkswagen,Cc,2016,2016 2.0 Luxury Dsg Tsi 211cv Jf,No disponible,Nafta,4,Automática,2.0,Sedán,137.000 km,23500000
Volkswagen,Golf,2017,1.6l Variant 2017,Blanco,Nafta,5,Manual,1.6,Rural,86.000 km,19800000
Volkswagen,Amarok,2017,Ultimate 4x4 Full 2.0 Tdi | 2017,Negro,Diésel,4,Manual,2.0,Pick-Up,142.000 km,34899000
Volkswagen,Nivus,2024,Highline 200tsi,Rojo,Nafta,5,Automática,1.0,SUV,1.111 km,31400000
Volkswagen,Suran,2017,2017 1.6 Trendline,Azul,Nafta,5,Manual,1.6,Monovolumen,85.000 km,15000000
Volkswagen,Amarok,2022,Extreme 0km Aj,Blanco,Diésel,4,Automática,3.0,Pick-Up,1.110 km,61356000
Volkswagen,Gol,2017,Trend 1.6 Comfortline 101cv,Blanco,Nafta/GNC,5,Manual,1.6,Hatchback,111.000 km,17500000
Volkswagen,Taos,2022,1.4 250 Tsi Highline Tiptronic L21,Blanco,Nafta,5,Automática,TURBOALIMENTADO,SUV,50.600 km,41700000
Volkswagen,Up!,2018,3p High 2018,Blanco,Nafta,3,Manual,1,Hatchback,52.000 km,17700000
Volkswagen,Fox,2013,1.6 Confortline,Azul,Nafta,5,Manual,1.6,Hatchback,123.838 km,12000000
Volkswagen,Amarok,2018,2.0 Cd Tdi 180cv 4x4 Highline Pack,Blanco,Diésel,4,Manual,2.0,Pick-Up,109.000 km,28500000
Volkswagen,Amarok,2024,3.0 Cd Tdi 258cv V6 Highline 4x4 At,Negro,Diésel,4,Automática,3.0,Pick-Up,20.000 km,44000
Volkswagen,Up!,2016,1.0 Take Up! Aa 75cv 5 P Oportunidad (lr),Blanco,Nafta,5,Manual,1.0,Hatchback,102.800 km,13900000
Volkswagen,Bora,2008,2.0 Trendline,Blanco,Nafta,4,Manual,2.0,Sedán,205.000 km,8490
Volkswagen,Amarok,2019,3.0 V6 Extreme,Gris,Diésel,4,Automática,3.0,Pick-Up,152.000 km,44000000
Volkswagen,Amarok,2023,3.0 V6 Cd Comfortline - Us,Gris,Diésel,4,Automática,3.0,Pick-Up,33.800 km,45990000
Volkswagen,Golf,2018,1.4 Comfortline Tsi Dsg - Us,Blanco,Nafta,5,Automática,1.4,Hatchback,109.000 km,25990000
Volkswagen,Fox,2015,1.6 Comfortline Saf,Azul,Nafta,5,Manual,1.6,Hatchback,127.000 km,11900
Volkswagen,Bora,2010,1.9 Trendline I 100cv,Negro,Diésel,4,Manual,1.9,Sedán,147.000 km,11000
Volkswagen,Suran,2017,1.6 Comfortline,Rojo,Nafta,5,Manual,1.6,Hatchback,87.000 km,13500000
Volkswagen,Caddy,2009,1.9 Sd Comercial,Blanco,Diésel,3,Manual,1.9,Furgón,160.000 km,6600
Volkswagen,Taos,2022,1.4 250 Tsi Highline (jz),Azul,Nafta,5,Automática,1.4,SUV,52.000 km,37490000
Volkswagen,Polo,2019,1.6 Msi Trendline At,Blanco,Nafta,5,Automática,1.6,Hatchback,70.000 km,17000
Volkswagen,Voyage,2011,1.6 Comfortline 101cv C/gnc,Gris,Nafta,4,Manual,1.6,Sedán,135.000 km,6700
Volkswagen,Amarok,2024,3.0 Cd Tdi 258cv V6 Comfortline 4x4 At,Gris,Diésel,4,Automática,3.0,Pick-Up,6.600 km,45000
Volkswagen,Amarok,2017,3.0 V6 Extreme Cubiertas Nuevas Año 2017!,Azul,Diésel,4,Automática,3.0,Pick-Up,100.000 km,38900
Volkswagen,Up!,2019,High 2019 Blanco 5 Ptas,Blanco,Nafta,5,Manual,1.0,Hatchback,67.000 km,13900
Volkswagen,Golf,2016,1.6 Trendline,Negro,Nafta,5,Manual,1.6,Hatchback,138.000 km,17900000
Volkswagen,Amarok,2021,2.0 Cd Tdi 180cv 4x2 Trendline // Forcammo,Blanco,Diésel,4,Manual,2.0,Pick-Up,71.000 km,31000000
Volkswagen,Amarok,2022,2.0 Cd Tdi 180cv Comfortline Lb,Blanco,Diésel,4,Manual,2.0,Pick-Up,57.000 km,40000000
Volkswagen,Amarok,2016,2.0 Cd Tdi 180cv 4x2 Highline Pack At,Negro,Diésel,4,Automática,2.0,Pick-Up,123.000 km,23500
Volkswagen,Vento,2018,1.4 Comfortline 150cv At,Gris,Nafta,4,Automática,1.4,Sedán,129.000 km,21500000
Volkswagen,Bora,2014,2.0 Trendline 115cv Permuto Financio,Gris,Nafta,4,Manual,2.0,Sedán,80.000 km,11900
Volkswagen,Taos,2022,1.4 250 Tsi Highline - Us,Azul,Nafta,5,Automática,1.4,SUV,52.000 km,37490000
Volkswagen,Amarok,2020,2.0 Cd Tdi 180cv 4x2 Highline Pack At - Us,Blanco,Diésel,4,Automática,2.0,Pick-Up,98.000 km,38490000
Volkswagen,Vento,2009,2.5 Luxury Wood Tiptronc 170cv,Gris,Nafta,4,Automática,2.5,Sedán,143.000 km,15500000
Volkswagen,Gol,2014,Trend 1.6 Trendline 101cv,Rojo,Nafta,5,Manual,1.6,Hatchback,151.000 km,10900000
Volkswagen,Power,2013,1.4 5pts,Rojo,Nafta,5,Manual,1.4,Hatchback,32.000 km,12500000
Volkswagen,Fox,2019,Connect 1.6 Manual,Gris,Nafta,5,Manual,1.6,Hatchback,43.000 km,18900000
Volkswagen,Fox,2017,Track 2017,Blanco,Nafta,5,Manual,1.6,Hatchback,40.000 km,14500
Volkswagen,Up!,2016,1.0 High Up! 75cv,Gris,Nafta,3,Manual,1.0,Hatchback,86.000 km,10490
Volkswagen,Polo,2018,1.6 Comfortline Eb,Blanco,Nafta,4,Manual,1.6,Sedán,128.000 km,9900000
Volkswagen,Gol,2018,Trend 1.6 Trendline 101cv,Rojo,Nafta/GNC,5,Manual,1.6,Hatchback,144.000 km,10600
Volkswagen,Nivus,2021,1.0 Tsi Tiptronic Comfortline,Rojo,Nafta,5,Automática,1.0,SUV,92.000 km,22950000
Volkswagen,Gol,2016,Trend 1.6 Highline 101cv,Blanco,Nafta,5,Manual,1.6,Hatchback,115.000 km,11500
Volkswagen,Amarok,2018,3.0 V6 Cd,Gris,Diésel,4,Automática,3.0,Pick-Up,125.600 km,31500
Volkswagen,Gol,2015,Trend 1.6 Pack I 101cv,Negro,Nafta,5,Manual,1.6,Hatchback,190.000 km,11900000
Volkswagen,Comfortline,2023,200 Tsi 2023 - Rpm Moviles,Rojo,Nafta,5,Automática,1,Hatchback,80.000 km,22500
Volkswagen,Bora,2012,2.0 Trendline 115cv,Gris,Nafta,4,Manual,2.0,Sedán,160.000 km,11500
Volkswagen,Suran,2016,1.6 Trendline 2016 Rpm Moviles,Negro,Nafta,5,Manual,1.6,Monovolumen,108.000 km,12300
Volkswagen,Amarok,2014,2.0 Cd Tdi 4x4 Highline Pack At C34,Negro,Diésel,4,Automática,2.0,Pick-Up,215.000 km,19500
Volkswagen,Passat,2013,2.0 Advance Tsi 211cv Dsg,Gris,Nafta,4,Automática,2.0,Sedán,120.000 km,18500
Volkswagen,Suran,2016,1.6 Highline Msi 110cv 6mt 2016,Gris,Nafta,5,Manual,1.6,Monovolumen,107.000 km,16500000
Volkswagen,Up!,2018,1.0 Move Up! 75cv,Blanco,Nafta,3,Manual,1.0,Hatchback,102.000 km,17500000
Volkswagen,Amarok,2024,3.0 V6 Extreme 2024,Beige,Nafta,4,Automática,3.0,Pick-Up,6.000 km,55000
Volkswagen,Taos,2022,1.4 250 Tsi Highline,Gris,Nafta,5,Automática,1.4,SUV,50.778 km,42909000
Volkswagen,Golf,2012,2.0 Vi Gti Nav Tsi 211cv Dsg,Rojo,Nafta,5,Automática,2.0,Hatchback,117.300 km,25000
Volkswagen,Tiguan,2014,2.0 Exclusive I 140cv Tiptronic,Gris,Diésel,5,Automática,2.0,SUV,160.000 km,16900
Volkswagen,Fox,2019,1.6 Connect 2019,Rojo,Nafta,5,Manual,1.6,Hatchback,67.310 km,18500000
Volkswagen,Up!,2017,1.0 Cross Up!,Plateado,Nafta,5,Manual,1.0,Hatchback,95.000 km,15900000
Volkswagen,Taos,2023,1.4 250 Tsi Highline,Dorado,Nafta,5,Automática,1.4,SUV,19.900 km,36500
Volkswagen,Highline,2024,0km Aj,Azul,Nafta,5,Automática,1.4,SUV,1.111 km,45772000
Volkswagen,Amarok,2014,2014 2.0 Cd Tdi 180cv 4x4 At Highline C34,Negro,Diésel,4,Manual,2.0,Pick-Up,210.000 km,19500
Volkswagen,Polo,2024,2024,Gris,Nafta,5,Automática,1.0,Hatchback,1.111 km,30400000
Volkswagen,Polo,2024,Highline 2025,Gris,Nafta,5,Automática,1.4,Hatchback,1.111 km,30500000
Volkswagen,Polo,2024,Gts 2025,Blanco,Nafta,5,Automática,1.4,Hatchback,1.111 km,34563700
Volkswagen,Saveiro,2024,Extreme 2025,Blanco,Nafta,2,Manual,1.6,Pick-Up,1.111 km,28175000
Volkswagen,Taos,2024,No disponible,Gris,Nafta,5,Automática,1.4,SUV,1.234 km,41000000
Volkswagen,Amarok,2024,Trendline,Blanco,Diésel,4,Manual,2.0,Pick-Up,1.111 km,36999999
Volkswagen,Amarok,2024,V6 Comfortline,Gris,Diésel,4,Automática,3.0,Pick-Up,1.111 km,44000000
Volkswagen,Taos,2024,Hihgline 250 Tsi 2025,Blanco,Nafta,5,Automática,1.4,SUV,1.111 km,36200000
Volkswagen,Polo,2024,Highline 170 Tsi,Gris,Nafta,5,Manual,1.6,Hatchback,1.111 km,26800000
Volkswagen,Vento,2024,2024 2.0 Tsi Gli 211cv App Connect + Nav,Gris,Nafta,4,Manual,2.0,Sedán,1.150 km,47500000
Volkswagen,Taos,2024,Highline 2025,Plateado,Nafta,5,Automática,1.4,SUV,1.111 km,36500000
Volkswagen,Amarok,2024,2024 2.0 Cd Tdi 180cv Comfortline,Negro,Diésel,4,Manual,2.0,Pick-Up,1.111 km,40000000
Volkswagen,Amarok,2024,Trend,Plateado,Diésel,4,Manual,2.0,Pick-Up,1.111 km,35500000
Volkswagen,Nivus,2024,Highline,Azul,Nafta,5,Automática,1.0,SUV,1.111 km,31000000
Volkswagen,Nivus,2024,2025,Blanco,Nafta,5,Automática,1.0,SUV,1.111 km,34100000
Volkswagen,Saveiro,2024,2024 1.6 Trendline,Blanco,Nafta,2,Manual,1.6,Pick-Up,1.111 km,27000000
Volkswagen,Polo,2024,2025,Gris,Nafta,5,Automática,1.4,Hatchback,1.111 km,34500000
Volkswagen,Virtus,2024,2024,Blanco,Nafta,4,Automática,1.4,Sedán,1.100 km,32000000
Volkswagen,T-cros,2024,Highline 2025,Plateado,Nafta,5,Automática,1.0,SUV,1.111 km,30000000
Volkswagen,Polo,2024,Gts 2025,Plateado,Nafta,5,Automática,1.0,Hatchback,1.111 km,29000000
Volkswagen,Nivus,2024,2025,Blanco,Nafta,5,Automática,1.0,SUV,1.110 km,30500000
Volkswagen,Highline,2024,1.0t,Blanco,Nafta,5,Automática,1.6,Hatchback,1.111 km,26000000
